,TIME,SNR,LAT,LON,DISTANCE,ALT
4066,36465050,8.271618,35.7274823,-78.6962747,35.34353963872628,-0.113
4067,36465083,8.2749405,35.7274823,-78.6962747,35.34353963872628,-0.113
4068,36465116,8.27676,35.7274823,-78.6962747,35.34353963872628,-0.113
4069,36465149,8.26342,35.7274823,-78.6962747,35.34353963872628,-0.113
4070,36465181,8.244816,35.7274823,-78.6962747,35.34353963872628,-0.113
4071,36465214,8.209156,35.7274823,-78.6962747,35.34353963872628,-0.113
4072,36465247,7.79937,35.7274823,-78.6962747,35.34353963872628,-0.113
4073,36465280,7.900261,35.7274823,-78.6962747,35.34353963872628,-0.113
4074,36465312,7.975502,35.7274823,-78.6962747,35.34353963872628,-0.113
4075,36465345,8.031902,35.7274823,-78.6962747,35.34353963872628,-0.113
4076,36465378,8.07317,35.7274823,-78.6962747,35.34353963872628,-0.113
4077,36465410,8.104275,35.7274823,-78.6962747,35.34353963872628,-0.113
4078,36465443,8.072304,35.7274823,-78.6962747,35.34353963872628,-0.113
4079,36465476,7.9764214,35.7274823,-78.6962747,35.34353963872628,-0.113
4080,36465509,7.900341,35.7274823,-78.6962747,35.34353963872628,-0.113
4081,36465542,7.7823715,35.7274823,-78.6962747,35.34353963872628,-0.113
4082,36465574,7.7521286,35.7274823,-78.6962747,35.34353963872628,-0.113
4083,36465607,7.7270203,35.7274823,-78.6962747,35.34353963872628,-0.113
4084,36465640,7.719925,35.7274823,-78.6962747,35.34353963872628,-0.113
4085,36465673,7.7144165,35.7274823,-78.6962747,35.34353963872628,-0.113
4086,36465705,7.703747,35.7274823,-78.6962747,35.34353963872628,-0.113
4087,36465738,7.679611,35.7274823,-78.6962747,35.34353963872628,-0.113
4088,36465771,7.662304,35.7274823,-78.6962747,35.34353963872628,-0.113
4089,36465804,7.5845222,35.7274823,-78.6962747,35.34353963872628,-0.113
4090,36465836,7.570305,35.7274823,-78.6962747,35.34353963872628,-0.113
4091,36465869,7.580284,35.7274823,-78.6962747,35.34353963872628,-0.113
4092,36465902,7.587246,35.7274823,-78.6962747,35.34353963872628,-0.113
4093,36465935,7.5930595,35.7274823,-78.6962747,35.34353963872628,-0.113
4094,36465967,7.5968857,35.7274823,-78.6962747,35.34353963872628,-0.113
4095,36466000,7.5958366,35.7274823,-78.6962747,35.34353963872628,-0.113
4096,36466033,7.576618,35.7274823,-78.6962747,35.34353963872628,-0.113
4097,36466066,7.559799,35.7274823,-78.6962747,35.34353963872628,-0.113
4098,36466098,7.5476456,35.7274823,-78.6962747,35.34353963872628,-0.113
4099,36466131,7.53944,35.7274823,-78.6962747,35.34353963872628,-0.113
4100,36466164,7.531662,35.7274823,-78.6962747,35.34353963872628,-0.113
4101,36466197,7.312687,35.7274823,-78.6962747,35.34353963872628,-0.113
4102,36466229,7.147442,35.7274823,-78.6962747,35.34353963872628,-0.113
4103,36466262,7.2361755,35.7274823,-78.6962747,35.34353963872628,-0.113
4104,36466295,7.3016357,35.7274823,-78.6962747,35.34353963872628,-0.113
4105,36466327,7.351349,35.7274823,-78.6962747,35.34353963872628,-0.113
4106,36466360,7.3904266,35.7274823,-78.6962747,35.34353963872628,-0.113
4107,36466393,7.4127235,35.7274823,-78.6962747,35.34353963872628,-0.113
4108,36466426,7.3422394,35.7274823,-78.6962747,35.34353963872628,-0.113
4109,36466459,7.260845,35.7274823,-78.6962747,35.34353963872628,-0.113
4110,36466492,7.175499,35.7274823,-78.6962747,35.34353963872628,-0.113
4111,36466524,7.088291,35.7274823,-78.6962747,35.34353963872628,-0.113
4112,36466557,7.0711937,35.7274823,-78.6962747,35.34353963872628,-0.113
4113,36466590,7.05727,35.7274823,-78.6962747,35.34353963872628,-0.113
4114,36466622,7.0499268,35.7274823,-78.6962747,35.34353963872628,-0.113
4115,36466655,7.0428925,35.7274823,-78.6962747,35.34353963872628,-0.113
4116,36466688,7.0357895,35.7274823,-78.6962747,35.34353963872628,-0.113
4117,36466721,7.01667,35.7274823,-78.6962747,35.34353963872628,-0.113
4118,36466753,6.9958115,35.7274823,-78.6962747,35.34353963872628,-0.113
4119,36466786,6.9653015,35.7274823,-78.6962747,35.34353963872628,-0.113
4120,36466819,6.888504,35.7274823,-78.6962747,35.34353963872628,-0.113
4121,36466852,6.8986397,35.7274823,-78.6962747,35.34353963872628,-0.113
4122,36466884,6.9050903,35.7274823,-78.6962747,35.34353963872628,-0.113
4123,36466917,6.91098,35.7274823,-78.6962747,35.34353963872628,-0.113
4124,36466950,6.913677,35.7274823,-78.6962747,35.34353963872628,-0.113
4125,36466983,6.917671,35.7274823,-78.6962747,35.34353963872628,-0.113
4126,36467017,6.9087677,35.7274823,-78.6962747,35.34353963872628,-0.113
4127,36467050,6.890747,35.7274823,-78.6962747,35.34353963872628,-0.113
4128,36467083,6.8770905,35.7274823,-78.6962747,35.34353963872628,-0.113
4129,36467116,6.867813,35.7274823,-78.6962747,35.34353963872628,-0.113
4130,36467148,6.860958,35.7274823,-78.6962747,35.34353963872628,-0.113
4131,36467181,6.8544006,35.7274823,-78.6962747,35.34353963872628,-0.113
4132,36467214,6.525543,35.7274823,-78.6962747,35.34353963872628,-0.113
4133,36467247,6.589302,35.7274823,-78.6962747,35.34353963872628,-0.113
4134,36467279,6.6453285,35.7274823,-78.6962747,35.34353963872628,-0.113
4135,36467312,6.687916,35.7274823,-78.6962747,35.34353963872628,-0.113
4136,36467345,6.7208557,35.7274823,-78.6962747,35.34353963872628,-0.113
4137,36467378,6.747017,35.7274823,-78.6962747,35.34353963872628,-0.113
4138,36467410,6.7347984,35.7274823,-78.6962747,35.34353963872628,-0.113
4139,36467443,6.671322,35.7274823,-78.6962747,35.34353963872628,-0.113
4140,36467476,6.625187,35.7274823,-78.6962747,35.34353963872628,-0.113
4141,36467509,6.5477867,35.7274823,-78.6962747,35.34353963872628,-0.113
4142,36467541,6.517235,35.7274823,-78.6962747,35.34353963872628,-0.113
4143,36467574,6.503628,35.7274823,-78.6962747,35.34353963872628,-0.113
4144,36467607,6.4944267,35.7274823,-78.6962747,35.34353963872628,-0.113
4145,36467640,6.4868164,35.7274823,-78.6962747,35.34353963872628,-0.113
4146,36467672,6.4807014,35.7274823,-78.6962747,35.34353963872628,-0.113
4147,36467705,6.4725,35.7274823,-78.6962747,35.34353963872628,-0.113
4148,36467738,6.458111,35.7274823,-78.6962747,35.34353963872628,-0.113
4149,36467771,6.4449043,35.7274823,-78.6962747,35.34353963872628,-0.113
4150,36467803,6.4098167,35.7274823,-78.6962747,35.34353963872628,-0.113
4151,36467836,6.3970795,35.7274823,-78.6962747,35.34353963872628,-0.113
4152,36467869,6.3987503,35.7274823,-78.6962747,35.34353963872628,-0.113
4153,36467902,6.400219,35.7274823,-78.6962747,35.34353963872628,-0.113
4154,36467934,6.4003944,35.7274823,-78.6962747,35.34353963872628,-0.113
4155,36467967,6.4009247,35.7274823,-78.6962747,35.34353963872628,-0.113
4156,36468000,6.4007034,35.7274823,-78.6962747,35.34353963872628,-0.113
4157,36468033,6.3919334,35.7274823,-78.6962747,35.34353963872628,-0.113
4158,36468066,6.3856087,35.7274823,-78.6962747,35.34353963872628,-0.113
4159,36468098,6.380081,35.7274823,-78.6962747,35.34353963872628,-0.113
4160,36468131,6.375828,35.7274823,-78.6962747,35.34353963872628,-0.113
4161,36468164,6.372921,35.7274823,-78.6962747,35.34353963872628,-0.113
4162,36468196,6.282776,35.7274823,-78.6962747,35.34353963872628,-0.113
4163,36468229,6.1783295,35.7274823,-78.6962747,35.34353963872628,-0.113
4164,36468262,6.218292,35.7274823,-78.6962747,35.34353963872628,-0.113
4165,36468295,6.249748,35.7274823,-78.6962747,35.34353963872628,-0.113
4166,36468328,6.273899,35.7274823,-78.6962747,35.34353963872628,-0.113
4167,36468360,6.2928886,35.7274823,-78.6962747,35.34353963872628,-0.113
4168,36468393,6.3040657,35.7274823,-78.6962747,35.34353963872628,-0.113
4169,36468426,6.279457,35.7274823,-78.6962747,35.34353963872628,-0.113
4170,36468459,6.246029,35.7274823,-78.6962747,35.34353963872628,-0.113
4171,36468491,6.2167664,35.7274823,-78.6962747,35.34353963872628,-0.113
4172,36468524,6.189842,35.7274823,-78.6962747,35.34353963872628,-0.113
4173,36468557,6.176689,35.7274823,-78.6962747,35.34353963872628,-0.113
4174,36468590,3.7783508,35.7274823,-78.6962747,35.34353963872628,-0.113
4175,36468622,4.238453,35.7274823,-78.6962747,35.34353963872628,-0.113
4176,36468655,6.277664,35.7274823,-78.6962747,35.34353963872628,-0.113
4177,36468688,6.9173737,35.7274823,-78.6962747,35.34353963872628,-0.113
4178,36468721,6.7500687,35.7274823,-78.6962747,35.34353963872628,-0.113
4179,36468753,6.6162834,35.7274823,-78.6962747,35.34353963872628,-0.113
4180,36468786,6.3209763,35.7274823,-78.6962747,35.34353963872628,-0.113
4181,36468819,5.8105164,35.7274823,-78.6962747,35.34353963872628,-0.113
4182,36468852,5.4370537,35.7274823,-78.6962747,35.34353963872628,-0.113
4183,36468884,5.5106277,35.7274823,-78.6962747,35.34353963872628,-0.113
4184,36468917,5.6409874,35.7274823,-78.6962747,35.34353963872628,-0.113
4185,36468950,5.7346344,35.7274823,-78.6962747,35.34353963872628,-0.113
4186,36468983,5.81464,35.7274823,-78.6962747,35.34353963872628,-0.113
4187,36469015,5.8812637,35.7274823,-78.6962747,35.34353963872628,-0.113
4188,36469048,5.931587,35.7274823,-78.6962747,35.34353963872628,-0.113
4189,36469081,5.970402,35.7274823,-78.6962747,35.34353963872628,-0.113
4190,36469116,6.001896,35.7274823,-78.6962747,35.34353963872628,-0.113
4191,36469148,6.028675,35.7274823,-78.6962747,35.34353963872628,-0.113
4192,36469181,6.0471573,35.7274823,-78.6962747,35.34353963872628,-0.113
4193,36469214,6.0769157,35.7274823,-78.6962747,35.34353963872628,-0.113
4194,36469247,6.0884933,35.7274823,-78.6962747,35.34353963872628,-0.113
4195,36469279,6.0952644,35.7274823,-78.6962747,35.34353963872628,-0.113
4196,36469312,6.100704,35.7274823,-78.6962747,35.34353963872628,-0.113
4197,36469345,6.1038437,35.7274823,-78.6962747,35.34353963872628,-0.113
4198,36469378,6.1073647,35.7274823,-78.6962747,35.34353963872628,-0.113
4199,36469410,6.1111336,35.7274823,-78.6962747,35.34353963872628,-0.113
4200,36469443,6.11705,35.7274823,-78.6962747,35.34353963872628,-0.113
4201,36469476,6.1207657,35.7274823,-78.6962747,35.34353963872628,-0.113
4202,36469509,5.9537086,35.7274823,-78.6962747,35.34353963872628,-0.113
4203,36469541,5.9342384,35.7274823,-78.6962747,35.34353963872628,-0.113
4204,36469574,5.978718,35.7274823,-78.6962747,35.34353963872628,-0.113
4205,36469607,6.012062,35.7274823,-78.6962747,35.34353963872628,-0.113
4206,36469640,6.039631,35.7274823,-78.6962747,35.34353963872628,-0.113
4207,36469672,6.05986,35.7274823,-78.6962747,35.34353963872628,-0.113
4208,36469705,6.067337,35.7274823,-78.6962747,35.34353963872628,-0.113
4209,36469738,6.031761,35.7274823,-78.6962747,35.34353963872628,-0.113
4210,36469771,5.998554,35.7274823,-78.6962747,35.34353963872628,-0.113
4211,36469803,5.99638,35.7274823,-78.6962747,35.34353963872628,-0.113
4212,36469836,5.989853,35.7274823,-78.6962747,35.34353963872628,-0.113
4213,36469869,5.966591,35.7274823,-78.6962747,35.34353963872628,-0.113
4214,36469902,5.94656,35.7274823,-78.6962747,35.34353963872628,-0.113
4215,36469934,5.9335785,35.7274823,-78.6962747,35.34353963872628,-0.113
4216,36469967,5.922058,35.7274823,-78.6962747,35.34353963872628,-0.113
4217,36470000,5.9146957,35.7274823,-78.6962747,35.34353963872628,-0.113
4218,36470033,5.9143066,35.7274823,-78.6962747,35.34353963872628,-0.113
4219,36470065,5.916546,35.7274823,-78.6962747,35.34353963872628,-0.113
4220,36470098,5.9186783,35.7274823,-78.6962747,35.34353963872628,-0.113
4221,36470131,5.9197807,35.7274823,-78.6962747,35.34353963872628,-0.113
4222,36470164,5.9208145,35.7274823,-78.6962747,35.34353963872628,-0.113
4223,36470196,5.9403305,35.7274823,-78.6962747,35.34353963872628,-0.113
4224,36470229,5.9706955,35.7274823,-78.6962747,35.34353963872628,-0.113
4225,36470262,5.9605675,35.7274823,-78.6962747,35.34353963872628,-0.113
4226,36470295,5.953209,35.7274823,-78.6962747,35.34353963872628,-0.113
4227,36470327,5.9475822,35.7274823,-78.6962747,35.34353963872628,-0.113
4228,36470360,5.9427376,35.7274823,-78.6962747,35.34353963872628,-0.113
4229,36470393,5.939987,35.7274823,-78.6962747,35.34353963872628,-0.113
4230,36470426,5.9454117,35.7274823,-78.6962747,35.34353963872628,-0.113
4231,36470458,5.9529343,35.7274823,-78.6962747,35.34353963872628,-0.113
4232,36470491,5.894272,35.7274823,-78.6962747,35.34353963872628,-0.113
4233,36470524,5.567356,35.7274823,-78.6962747,35.34353963872628,-0.113
4234,36470557,5.6531906,35.7274823,-78.6962747,35.34353963872628,-0.113
4235,36470589,5.721321,35.7274823,-78.6962747,35.34353963872628,-0.113
4236,36470622,5.775837,35.7274823,-78.6962747,35.34353963872628,-0.113
4237,36470655,5.8189087,35.7274823,-78.6962747,35.34353963872628,-0.113
4238,36470688,5.8522186,35.7274823,-78.6962747,35.34353963872628,-0.113
4239,36470720,5.8292465,35.7274823,-78.6962747,35.34353963872628,-0.113
4240,36470753,5.763775,35.7274823,-78.6962747,35.34353963872628,-0.113
4241,36470786,5.714073,35.7274823,-78.6962747,35.34353963872628,-0.113
4242,36470819,5.731037,35.7274823,-78.6962747,35.34353963872628,-0.113
4243,36470851,5.687977,35.7274823,-78.6962747,35.34353963872628,-0.113
4244,36470884,5.6533585,35.7274823,-78.6962747,35.34353963872628,-0.113
4245,36470917,5.6260414,35.7274823,-78.6962747,35.34353963872628,-0.113
4246,36470950,5.6051445,35.7274823,-78.6962747,35.34353963872628,-0.113
4247,36470982,5.5879364,35.7274823,-78.6962747,35.34353963872628,-0.113
4248,36471015,5.5797653,35.7274823,-78.6962747,35.34353963872628,-0.113
4249,36471048,5.580635,35.7274823,-78.6962747,35.34353963872628,-0.113
4250,36471081,5.58144,35.7274823,-78.6962747,35.34353963872628,-0.113
4251,36471113,5.582344,35.7274823,-78.6962747,35.34353963872628,-0.113
4252,36471146,5.5825806,35.7274823,-78.6962747,35.34353963872628,-0.113
4253,36471179,5.5827293,35.7274823,-78.6962747,35.34353963872628,-0.113
4254,36471214,5.6224937,35.7274823,-78.6962747,35.34353963872628,-0.113
4255,36471247,5.62479,35.7274823,-78.6962747,35.34353963872628,-0.113
4256,36471279,5.617424,35.7274823,-78.6962747,35.34353963872628,-0.113
4257,36471312,5.6109047,35.7274823,-78.6962747,35.34353963872628,-0.113
4258,36471345,5.60524,35.7274823,-78.6962747,35.34353963872628,-0.113
4259,36471378,5.6018105,35.7274823,-78.6962747,35.34353963872628,-0.113
4260,36471410,5.600559,35.7274823,-78.6962747,35.34353963872628,-0.113
4261,36471443,5.6070633,35.7274823,-78.6962747,35.34353963872628,-0.113
4262,36471476,5.6134453,35.7274823,-78.6962747,35.34353963872628,-0.113
4263,36471509,5.263695,35.7274823,-78.6962747,35.34353963872628,-0.113
